delta,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
46.785152435302734,15,1080,2024-02-16 16:53:40.464518,Nano,50.9,60.19062456727391,7,35
46.27040672302246,15,1080,2024-02-16 16:53:40.549168,Nano,36.0,60.18954186167239,6,35
47.06076431274414,15,1080,2024-02-16 16:53:40.635739,Nano,34.7,60.188573125081554,6,35
45.303619384765625,15,1080,2024-02-16 16:53:40.718700,Nano,29.4,60.188573125081554,6,35
44.92262649536133,15,1080,2024-02-16 16:53:40.802234,Nano,30.0,60.188573125081554,6,35
44.79316520690918,15,1080,2024-02-16 16:53:40.884968,Nano,30.6,60.188801063102936,6,35
45.498884201049805,15,1080,2024-02-16 16:53:40.968919,Nano,24.5,60.188345187060186,6,35
44.416940689086914,15,1080,2024-02-16 16:53:41.051101,Nano,31.3,60.18788931101744,6,35
44.30345344543457,15,1080,2024-02-16 16:53:41.133642,Nano,33.3,60.18743343497469,6,35
46.01863670349121,15,1080,2024-02-16 16:53:41.218522,Nano,29.4,60.18697755893195,6,35
44.095075607299805,15,1080,2024-02-16 16:53:41.299515,Nano,34.0,60.18652168288921,6,35
46.11090469360352,15,1080,2024-02-16 16:53:41.384945,Nano,43.1,60.18116513938695,7,35
51.86609077453613,15,1080,2024-02-16 16:53:41.477299,Nano,43.6,60.16771679612597,7,35
48.69440841674805,15,1080,2024-02-16 16:53:41.557770,Nano,31.9,60.16777378063131,6,35
49.77349090576172,15,1080,2024-02-16 16:53:41.641582,Nano,36.7,60.167659811620624,6,35
44.99057579040527,15,1080,2024-02-16 16:53:41.721039,Nano,29.8,60.167203935577874,6,35
46.31642150878906,15,1080,2024-02-16 16:53:41.805051,Nano,32.7,60.16674805953514,6,35
44.91070556640625,15,1080,2024-02-16 16:53:41.887198,Nano,29.2,60.17375715369234,6,35
45.17201232910156,15,1080,2024-02-16 16:53:41.970703,Nano,28.0,60.17421302973508,6,35
45.07902908325195,15,1080,2024-02-16 16:53:42.053247,Nano,29.2,60.17466890577783,6,35
44.81891441345215,15,1080,2024-02-16 16:53:42.135477,Nano,30.0,60.17512478182058,6,35
44.09006881713867,15,1080,2024-02-16 16:53:42.217351,Nano,30.0,60.17558065786333,6,35
47.60221290588379,15,1080,2024-02-16 16:53:42.303430,Nano,31.4,60.17558065786333,6,35
49.992597579956055,15,1080,2024-02-16 16:53:42.389160,Nano,47.1,60.17427001424043,7,35
53.66042900085449,15,1080,2024-02-16 16:53:42.476550,Nano,50.9,60.18885804760827,7,35
51.58141899108887,15,1080,2024-02-16 16:53:42.557805,Nano,38.8,60.18640771387852,6,35
49.65761947631836,15,1080,2024-02-16 16:53:42.638989,Nano,37.5,60.182076891472434,6,35
45.40375518798828,15,1080,2024-02-16 16:53:42.717304,Nano,33.3,60.182076891472434,6,35
46.34455490112305,15,1080,2024-02-16 16:53:42.801401,Nano,28.6,60.18498310124494,6,35
52.86411094665527,15,1080,2024-02-16 16:53:42.890489,Nano,26.9,60.1845272252022,6,35
46.07442665100098,15,1080,2024-02-16 16:53:42.966589,Nano,31.8,60.18407134915945,6,35
50.54072189331055,15,1080,2024-02-16 16:53:43.054149,Nano,30.2,60.18407134915945,6,35
48.56089401245117,15,1080,2024-02-16 16:53:43.135794,Nano,27.1,60.18315959707395,6,35
49.8154525756836,15,1080,2024-02-16 16:53:43.219869,Nano,32.7,60.18270372103122,6,35
48.47935485839844,15,1080,2024-02-16 16:53:43.302474,Nano,34.7,60.18224784498847,6,35
55.34890937805176,15,1080,2024-02-16 16:53:43.393830,Nano,60.7,60.18743343497469,7,35
50.67209053039551,15,1080,2024-02-16 16:53:43.472408,Nano,60.9,60.18703454343729,7,35
47.02214050292969,15,1080,2024-02-16 16:53:43.554207,Nano,36.0,60.18390039564342,6,35
49.24324798583984,15,1080,2024-02-16 16:53:43.639372,Nano,32.7,60.18333055058999,6,35
46.54840278625488,15,1080,2024-02-16 16:53:43.719591,Nano,37.3,60.18287467454725,6,35
45.213497161865234,15,1080,2024-02-16 16:53:43.801647,Nano,30.6,60.18749041948004,6,35
44.21929168701172,15,1080,2024-02-16 16:53:43.885329,Nano,28.6,60.18464119421289,6,35
52.68148231506348,15,1080,2024-02-16 16:53:43.976220,Nano,31.5,60.18464119421289,6,35
47.85159873962402,15,1080,2024-02-16 16:53:44.056902,Nano,33.3,60.18464119421289,6,35
51.18254470825195,15,1080,2024-02-16 16:53:44.143266,Nano,30.2,60.18441325619151,6,35
45.97619819641113,15,1080,2024-02-16 16:53:44.220856,Nano,31.1,60.18441325619151,6,35
46.12735557556152,15,1080,2024-02-16 16:53:44.303751,Nano,32.7,60.18441325619151,6,35
47.15422439575195,15,1080,2024-02-16 16:53:44.388072,Nano,49.0,60.18441325619151,7,35
45.437849044799805,15,1080,2024-02-16 16:53:44.470414,Nano,50.0,60.18344451960067,7,35
45.91158676147461,15,1080,2024-02-16 16:53:44.553288,Nano,29.2,60.17814496060376,6,35
49.74798011779785,15,1080,2024-02-16 16:53:44.640467,Nano,42.3,60.178372898625135,7,35
47.27844047546387,15,1080,2024-02-16 16:53:44.720666,Nano,26.1,60.17803099159308,6,35
45.4070930480957,15,1080,2024-02-16 16:53:44.801299,Nano,30.0,60.1778030535717,6,35
45.26451873779297,15,1080,2024-02-16 16:53:44.883735,Nano,30.0,60.1778030535717,6,35
46.83975028991699,15,1080,2024-02-16 16:53:44.967925,Nano,32.0,60.1778030535717,6,35
45.77711868286133,15,1080,2024-02-16 16:53:45.049792,Nano,27.1,60.1778030535717,6,35
45.78498649597168,15,1080,2024-02-16 16:53:45.132251,Nano,30.0,60.1778030535717,6,35
45.80835151672363,15,1080,2024-02-16 16:53:45.214829,Nano,27.1,60.17825892961445,6,35
46.17313194274902,15,1080,2024-02-16 16:53:45.298478,Nano,32.7,60.17757511555033,6,35
48.92424392700195,15,1080,2024-02-16 16:53:45.385653,Nano,47.1,60.175352719841946,7,35
48.82935333251953,15,1080,2024-02-16 16:53:45.469450,Nano,48.0,60.18811724903881,7,35
48.41688919067383,15,1080,2024-02-16 16:53:45.551564,Nano,38.0,60.19125139683269,6,35
47.58218574523926,15,1080,2024-02-16 16:53:45.633172,Nano,34.8,60.18811724903881,6,35
45.60784149169922,15,1080,2024-02-16 16:53:45.714281,Nano,31.3,60.18754740398538,6,35
51.09576034545898,15,1080,2024-02-16 16:53:45.803853,Nano,28.3,60.18731946596401,6,35
48.59427261352539,15,1080,2024-02-16 16:53:45.883932,Nano,33.3,60.188801063102936,6,35
46.59560966491699,15,1080,2024-02-16 16:53:45.964541,Nano,32.7,60.188801063102936,6,35
46.85906219482422,15,1080,2024-02-16 16:53:46.049446,Nano,30.8,60.188801063102936,6,35
45.83290863037109,15,1080,2024-02-16 16:53:46.131219,Nano,27.1,60.188801063102936,6,35
45.7880859375,15,1080,2024-02-16 16:53:46.214106,Nano,30.6,60.188801063102936,6,35
45.7268123626709,15,1080,2024-02-16 16:53:46.298452,Nano,30.6,60.188801063102936,6,35
52.05801773071289,15,1080,2024-02-16 16:53:46.388178,Nano,48.1,60.178372898625135,7,35
57.52567100524902,15,1080,2024-02-16 16:53:46.477911,Nano,49.1,60.19318887001436,7,35
51.45839500427246,15,1080,2024-02-16 16:53:46.554180,Nano,37.0,60.19318887001436,6,35
49.52052879333496,15,1080,2024-02-16 16:53:46.634710,Nano,38.3,60.19723476989371,6,35
46.19888114929199,15,1080,2024-02-16 16:53:46.715392,Nano,29.8,60.19723476989371,6,35
46.725547790527344,15,1080,2024-02-16 16:53:46.798404,Nano,31.4,60.19723476989371,6,35
45.999563217163086,15,1080,2024-02-16 16:53:46.880424,Nano,29.2,60.19620904879754,6,35
44.76407814025879,15,1080,2024-02-16 16:53:46.962661,Nano,25.5,60.19620904879754,6,35
45.196807861328125,15,1080,2024-02-16 16:53:47.046071,Nano,34.6,60.19620904879754,6,35
45.5136661529541,15,1080,2024-02-16 16:53:47.128728,Nano,30.0,60.19620904879754,6,35
46.35075378417969,15,1080,2024-02-16 16:53:47.212240,Nano,27.1,60.19598111077617,6,35
45.02347755432129,15,1080,2024-02-16 16:53:47.293265,Nano,32.0,60.19598111077617,6,35
47.2982292175293,15,1080,2024-02-16 16:53:47.379239,Nano,46.0,60.18840217156553,7,35
48.307931900024414,15,1080,2024-02-16 16:53:47.464443,Nano,50.9,60.18652168288921,7,35
47.34138298034668,15,1080,2024-02-16 16:53:47.546070,Nano,31.1,60.18794629552279,6,35
57.24004554748535,15,1080,2024-02-16 16:53:47.638465,Nano,38.2,60.18794629552279,6,35
54.44959449768066,15,1080,2024-02-16 16:53:47.718274,Nano,34.0,60.18771835750141,6,35
47.584808349609375,15,1080,2024-02-16 16:53:47.796913,Nano,31.9,60.18771835750141,6,35
50.22124099731445,15,1080,2024-02-16 16:53:47.882224,Nano,27.5,60.186122791351806,6,35
47.07411575317383,15,1080,2024-02-16 16:53:47.961935,Nano,29.8,60.185325008277005,6,35
45.9709529876709,15,1080,2024-02-16 16:53:48.043291,Nano,26.1,60.18509707025562,6,35
45.75947570800781,15,1080,2024-02-16 16:53:48.125389,Nano,27.7,60.18509707025562,6,35
45.4521541595459,15,1080,2024-02-16 16:53:48.207493,Nano,30.0,60.18509707025562,6,35
45.2537899017334,15,1080,2024-02-16 16:53:48.290764,Nano,30.0,60.18509707025562,6,35
46.9468002319336,15,1080,2024-02-16 16:53:48.375313,Nano,46.9,60.185325008277005,7,35
51.13033103942871,15,1080,2024-02-16 16:53:48.463841,Nano,49.1,60.19991304164485,7,35
47.00092124938965,15,1080,2024-02-16 16:53:48.543212,Nano,37.5,60.2019644838372,6,35
48.05234718322754,15,1080,2024-02-16 16:53:48.627806,Nano,32.7,60.19917224307538,6,35
46.40654373168945,15,1080,2024-02-16 16:53:48.708548,Nano,31.3,60.19883033604333,6,35
45.67340660095215,15,1080,2024-02-16 16:53:48.790585,Nano,30.8,60.19962811911813,6,35
45.84339904785156,15,1080,2024-02-16 16:53:48.873231,Nano,30.6,60.19273299397161,6,35
46.25085639953613,15,1080,2024-02-16 16:53:48.956033,Nano,30.0,60.19341680803573,6,35
46.87575149536133,15,1080,2024-02-16 16:53:49.039204,Nano,30.0,60.19318887001436,6,35
46.613014221191406,15,1080,2024-02-16 16:53:49.121454,Nano,31.3,60.19296093199298,6,35
48.065460205078125,15,1080,2024-02-16 16:53:49.205267,Nano,25.5,60.191365365843374,6,35
48.42046546936035,15,1080,2024-02-16 16:53:49.288437,Nano,32.7,60.190909489800624,6,35
50.060546875,15,1080,2024-02-16 16:53:49.374170,Nano,50.0,60.18464119421289,7,35
51.35372924804688,15,1080,2024-02-16 16:53:49.460645,Nano,46.2,60.18817423354415,7,35
49.05942726135254,15,1080,2024-02-16 16:53:49.542731,Nano,36.7,60.18418531817014,6,35
58.26095390319824,15,1080,2024-02-16 16:53:49.639375,Nano,37.9,60.18418531817014,6,35
49.539602279663086,15,1080,2024-02-16 16:53:49.713886,Nano,32.6,60.18395738014877,6,35
47.77983474731445,15,1080,2024-02-16 16:53:49.794606,Nano,31.9,60.18350150410602,6,35
46.957767486572266,15,1080,2024-02-16 16:53:49.876878,Nano,30.6,60.18418531817014,6,35
52.99953269958496,15,1080,2024-02-16 16:53:49.965468,Nano,30.8,60.18372944212739,6,35
49.25802993774414,15,1080,2024-02-16 16:53:50.045078,Nano,34.0,60.18372944212739,6,35
47.13658142089844,15,1080,2024-02-16 16:53:50.126644,Nano,31.3,60.18327356608465,6,35
49.4342212677002,15,1080,2024-02-16 16:53:50.212007,Nano,28.6,60.1828176900419,6,35
46.85334014892578,15,1080,2024-02-16 16:53:50.292666,Nano,28.6,60.18236181399915,6,35
47.62080955505371,15,1080,2024-02-16 16:53:50.376571,Nano,49.0,60.18954186167239,7,35
48.44645309448242,15,1080,2024-02-16 16:53:50.460986,Nano,50.0,60.19609507978686,7,35
47.697580337524414,15,1080,2024-02-16 16:53:50.542957,Nano,35.4,60.191365365843374,6,35
50.554311752319336,15,1080,2024-02-16 16:53:50.629126,Nano,30.6,60.19113742782201,6,35
47.26365852355957,15,1080,2024-02-16 16:53:50.708117,Nano,31.2,60.19022567573651,6,35
48.13126373291016,15,1080,2024-02-16 16:53:50.791549,Nano,31.4,60.18976979969376,6,35
48.79120635986328,15,1080,2024-02-16 16:53:50.874944,Nano,32.0,60.190909489800624,6,35
47.96294021606445,15,1080,2024-02-16 16:53:50.958902,Nano,28.0,60.19068155177926,6,35
48.65244674682617,15,1080,2024-02-16 16:53:51.042870,Nano,30.0,60.19022567573651,6,35
49.02628707885742,15,1080,2024-02-16 16:53:51.125628,Nano,30.0,60.19022567573651,6,35
49.3882064819336,15,1080,2024-02-16 16:53:51.208426,Nano,28.6,60.18999773771514,6,35
47.7559928894043,15,1080,2024-02-16 16:53:51.291285,Nano,27.7,60.18976979969376,6,35
51.08383941650391,15,1080,2024-02-16 16:53:51.378156,Nano,46.2,60.19022567573651,7,35
50.89834976196289,15,1080,2024-02-16 16:53:51.462394,Nano,52.1,60.18538199278234,7,35
52.588022232055664,15,1080,2024-02-16 16:53:51.546613,Nano,36.5,60.17284540160684,6,35
54.07885360717773,15,1080,2024-02-16 16:53:51.630984,Nano,40.0,60.17261746358548,6,35
50.87331581115723,15,1080,2024-02-16 16:53:51.710490,Nano,31.9,60.17552367335798,6,35
47.76696014404297,15,1080,2024-02-16 16:53:51.791077,Nano,31.2,60.17552367335798,6,35
48.42618751525879,15,1080,2024-02-16 16:53:51.874421,Nano,28.0,60.17654939445415,6,35
48.67700386047363,15,1080,2024-02-16 16:53:51.957219,Nano,32.0,60.17295937061754,6,35
47.43317413330078,15,1080,2024-02-16 16:53:52.038172,Nano,27.7,60.115518989231646,6,35
47.65561866760254,15,1080,2024-02-16 16:53:52.120880,Nano,29.2,60.115518989231646,6,35
47.073638916015625,15,1080,2024-02-16 16:53:52.202550,Nano,33.3,60.11529105121026,6,35
47.0695858001709,15,1080,2024-02-16 16:53:52.284902,Nano,27.1,60.11529105121026,6,35
50.56003379821777,15,1080,2024-02-16 16:53:52.371066,Nano,48.1,60.1091367246332,7,35
50.66303062438965,15,1080,2024-02-16 16:53:52.454317,Nano,51.0,60.12942320853537,7,35
49.4349365234375,15,1080,2024-02-16 16:53:52.536298,Nano,36.7,60.12777065788042,6,35
51.884687423706055,15,1080,2024-02-16 16:53:52.621231,Nano,41.5,60.122642052399534,7,35
47.37333106994629,15,1080,2024-02-16 16:53:52.699223,Nano,25.0,60.123496819979685,6,35
46.64424705505371,15,1080,2024-02-16 16:53:52.781992,Nano,30.0,60.1232688819583,6,35
46.858346939086914,15,1080,2024-02-16 16:53:52.864870,Nano,27.1,60.12606112272012,6,35
46.79349708557129,15,1080,2024-02-16 16:53:52.947867,Nano,27.1,60.125605246677374,6,35
48.800981521606445,15,1080,2024-02-16 16:53:53.033719,Nano,29.4,60.12514937063463,6,35
47.780311584472656,15,1080,2024-02-16 16:53:53.116085,Nano,33.3,60.12469349459189,6,35
47.893083572387695,15,1080,2024-02-16 16:53:53.198820,Nano,27.7,60.12423761854914,6,35
48.42451858520508,15,1080,2024-02-16 16:53:53.281890,Nano,27.1,60.1237817425064,6,35
50.85257339477539,15,1080,2024-02-16 16:53:53.367348,Nano,43.1,60.119564889111,7,35
51.701581954956055,15,1080,2024-02-16 16:53:53.452835,Nano,51.0,60.136432302692576,7,35
49.86313629150391,15,1080,2024-02-16 16:53:53.535509,Nano,33.3,60.14036423356125,6,35
53.35310745239258,15,1080,2024-02-16 16:53:53.622977,Nano,47.2,60.14076312509865,7,35
50.35809326171875,15,1080,2024-02-16 16:53:53.702602,Nano,55.1,60.14007931103453,7,35
50.11419105529785,15,1080,2024-02-16 16:53:53.785102,Nano,32.7,60.1396234349918,6,35
49.58156394958496,15,1080,2024-02-16 16:53:53.867353,Nano,29.2,60.1404212180666,6,35
48.13364791870117,15,1080,2024-02-16 16:53:53.948532,Nano,29.2,60.1404212180666,6,35
47.53998565673828,15,1080,2024-02-16 16:53:54.031672,Nano,28.6,60.1404212180666,6,35
48.13126373291016,15,1080,2024-02-16 16:53:54.114819,Nano,28.6,60.14019328004522,6,35
48.14842987060547,15,1080,2024-02-16 16:53:54.198573,Nano,27.5,60.13973740400248,6,35
48.41545867919922,15,1080,2024-02-16 16:53:54.281370,Nano,31.4,60.139395496970415,6,35
50.178802490234375,15,1080,2024-02-16 16:53:54.367202,Nano,46.0,60.14668951365434,7,35
51.59596252441406,15,1080,2024-02-16 16:53:54.453286,Nano,51.9,60.14554982354748,7,35
48.49509048461914,15,1080,2024-02-16 16:53:54.533705,Nano,34.0,60.14680348266502,6,35
53.137577056884766,15,1080,2024-02-16 16:53:54.622062,Nano,39.2,60.14896889386807,6,35
48.265493392944336,15,1080,2024-02-16 16:53:54.699779,Nano,31.9,60.14851301782532,6,35
48.61978340148926,15,1080,2024-02-16 16:53:54.782688,Nano,30.6,60.14805714178257,6,35
48.559701919555664,15,1080,2024-02-16 16:53:54.865165,Nano,32.7,60.14794317277189,6,35
48.47840118408203,15,1080,2024-02-16 16:53:54.947945,Nano,34.0,60.14794317277189,6,35
48.92710494995117,15,1080,2024-02-16 16:53:55.030935,Nano,27.1,60.14725935870777,6,35
49.270904541015625,15,1080,2024-02-16 16:53:55.114540,Nano,30.0,60.14680348266502,6,35
49.458778381347656,15,1080,2024-02-16 16:53:55.197452,Nano,30.0,60.146347606622285,6,35
48.440969467163086,15,1080,2024-02-16 16:53:55.279166,Nano,31.2,60.145891730579535,6,35
50.14566230773926,15,1080,2024-02-16 16:53:55.364734,Nano,45.3,60.146347606622285,7,35
51.33417892456055,15,1080,2024-02-16 16:53:55.450580,Nano,46.0,60.14617665310625,7,35
52.0286922454834,15,1080,2024-02-16 16:53:55.536582,Nano,34.0,60.15181811913523,6,35
49.63806915283203,15,1080,2024-02-16 16:53:55.616734,Nano,44.9,60.15518020495048,7,35
51.25335502624512,15,1080,2024-02-16 16:53:55.700581,Nano,28.6,60.154724328907726,6,35
48.51082611083984,15,1080,2024-02-16 16:53:55.780240,Nano,32.0,60.154724328907726,6,35
50.46156692504883,15,1080,2024-02-16 16:53:55.864745,Nano,32.0,60.15107732056576,6,35
48.58807373046875,15,1080,2024-02-16 16:53:55.945500,Nano,29.8,60.16520947789087,6,35
47.90405082702637,15,1080,2024-02-16 16:53:56.027596,Nano,29.2,60.16139151603288,6,35
49.51719093322754,15,1080,2024-02-16 16:53:56.111780,Nano,28.6,60.161163578011504,6,35
47.69305038452149,15,1080,2024-02-16 16:53:56.192336,Nano,29.8,60.161163578011504,6,35
48.22353172302246,15,1080,2024-02-16 16:53:56.275633,Nano,35.3,60.161163578011504,6,35
49.34171485900879,15,1080,2024-02-16 16:53:56.359747,Nano,44.0,60.17085094391984,7,35
50.35404014587402,15,1080,2024-02-16 16:53:56.444206,Nano,50.9,60.16481058635347,7,35
48.09669303894043,15,1080,2024-02-16 16:53:56.525353,Nano,40.0,60.16065071746341,6,35
51.1131649017334,15,1080,2024-02-16 16:53:56.612168,Nano,35.3,60.1628731131718,6,35
48.657453536987305,15,1080,2024-02-16 16:53:56.692635,Nano,34.7,60.16520947789087,6,35
48.61549186706543,15,1080,2024-02-16 16:53:56.775851,Nano,29.2,60.16520947789087,6,35
51.36493492126465,15,1080,2024-02-16 16:53:56.861037,Nano,32.0,60.16520947789087,6,35
49.42039299011231,15,1080,2024-02-16 16:53:56.943998,Nano,29.4,60.16498153986949,6,35
52.1355037689209,15,1080,2024-02-16 16:53:57.029583,Nano,30.0,60.16475360184812,6,35
55.13361740112305,15,1080,2024-02-16 16:53:57.114899,Nano,28.0,60.16429772580537,6,35
51.92474174499512,15,1080,2024-02-16 16:53:57.194135,Nano,32.7,60.16384184976263,6,35
48.544681549072266,15,1080,2024-02-16 16:53:57.273541,Nano,28.9,60.16338597371988,6,35
50.37287521362305,15,1080,2024-02-16 16:53:57.358482,Nano,45.1,60.17734717752896,7,35
49.89436912536621,15,1080,2024-02-16 16:53:57.441054,Nano,51.0,60.17062300589847,7,35
49.01722717285156,15,1080,2024-02-16 16:53:57.523159,Nano,38.3,60.178771790162536,6,35
53.81778526306152,15,1080,2024-02-16 16:53:57.610614,Nano,35.8,60.17142078897327,6,35
48.648393630981445,15,1080,2024-02-16 16:53:57.688192,Nano,32.6,60.168115687663374,6,35
50.04051971435547,15,1080,2024-02-16 16:53:57.772138,Nano,30.0,60.16788774964199,6,35
49.097097396850586,15,1080,2024-02-16 16:53:57.853557,Nano,26.5,60.16857156370611,6,35
50.412214279174805,15,1080,2024-02-16 16:53:57.937495,Nano,29.2,60.16879950172749,6,35
48.422611236572266,15,1080,2024-02-16 16:53:58.018298,Nano,30.6,60.16834362568474,6,35
49.66954040527344,15,1080,2024-02-16 16:53:58.102279,Nano,32.0,60.168115687663374,6,35
48.535383224487305,15,1080,2024-02-16 16:53:58.184173,Nano,34.0,60.17124983545724,6,35
49.86408996582031,15,1080,2024-02-16 16:53:58.268152,Nano,28.0,60.17102189743587,6,35
51.08002471923828,15,1080,2024-02-16 16:53:58.352929,Nano,40.8,60.18315959707395,7,35
52.32790756225586,15,1080,2024-02-16 16:53:58.437655,Nano,50.0,60.1807092633442,7,35
50.74909973144531,15,1080,2024-02-16 16:53:58.520197,Nano,41.2,60.18287467454725,7,35
54.96600914001465,15,1080,2024-02-16 16:53:58.608661,Nano,40.4,60.1816210154297,6,35
51.103628158569336,15,1080,2024-02-16 16:53:58.687668,Nano,34.8,60.18475516322357,6,35
50.05267906188965,15,1080,2024-02-16 16:53:58.768961,Nano,31.9,60.18429928718082,6,35
49.53554916381836,15,1080,2024-02-16 16:53:58.851080,Nano,32.0,60.1836154731167,6,35
48.82315444946289,15,1080,2024-02-16 16:53:58.932940,Nano,33.3,60.18407134915945,6,35
51.95931243896485,15,1080,2024-02-16 16:53:59.018707,Nano,28.0,60.18429928718082,6,35
52.12763595581055,15,1080,2024-02-16 16:53:59.102104,Nano,33.3,60.18509707025562,6,35
49.5570068359375,15,1080,2024-02-16 16:53:59.183295,Nano,27.7,60.18555294629837,6,35
50.94078826904297,15,1080,2024-02-16 16:53:59.267430,Nano,26.5,60.18350150410602,6,35
51.031864166259766,15,1080,2024-02-16 16:53:59.350985,Nano,42.3,60.18395738014877,7,35
56.53837966918945,15,1080,2024-02-16 16:53:59.440157,Nano,51.9,60.19632301780823,7,35
54.75167083740234,15,1080,2024-02-16 16:53:59.521686,Nano,44.9,60.195183327701365,7,35
52.50409889221192,15,1080,2024-02-16 16:53:59.602653,Nano,37.5,60.19643698681891,6,35
55.42687225341797,15,1080,2024-02-16 16:53:59.688170,Nano,35.8,60.19643698681891,6,35
52.20965194702149,15,1080,2024-02-16 16:53:59.767827,Nano,33.3,60.1941576066052,6,35
57.28963661193848,15,1080,2024-02-16 16:53:59.856319,Nano,32.1,60.19831747549523,6,35
49.63640022277832,15,1080,2024-02-16 16:53:59.931476,Nano,29.5,60.19808953747386,6,35
50.8690242767334,15,1080,2024-02-16 16:54:00.016624,Nano,43.4,60.19922922758073,7,35
51.34681510925293,15,1080,2024-02-16 16:54:00.100013,Nano,50.0,60.19900128955935,7,35
51.00802230834961,15,1080,2024-02-16 16:54:00.182461,Nano,32.7,60.19877335153798,6,35
50.22052574157715,15,1080,2024-02-16 16:54:00.264112,Nano,30.6,60.19831747549523,6,35
56.78180503845215,15,1080,2024-02-16 16:54:00.353886,Nano,44.4,60.197861599452494,7,35
52.78328704833984,15,1080,2024-02-16 16:54:00.432793,Nano,50.0,60.18583786882509,7,35
56.48616600036621,15,1080,2024-02-16 16:54:00.520256,Nano,44.4,60.17831591411979,7,35
55.02561378479004,15,1080,2024-02-16 16:54:00.601058,Nano,30.4,60.17786003807705,6,35
57.07672882080078,15,1080,2024-02-16 16:54:00.685594,Nano,39.6,60.17763210005568,6,35
50.4722957611084,15,1080,2024-02-16 16:54:00.761402,Nano,31.8,60.17717622401293,6,35
51.02733421325684,15,1080,2024-02-16 16:54:00.844741,Nano,28.6,60.1807092633442,6,35
50.40935325622559,15,1080,2024-02-16 16:54:00.926795,Nano,28.6,60.18036735631215,6,35
50.10417747497559,15,1080,2024-02-16 16:54:01.009036,Nano,29.2,60.1799114802694,6,35
50.61630058288574,15,1080,2024-02-16 16:54:01.092071,Nano,32.0,60.17968354224803,6,35
51.58046531677246,15,1080,2024-02-16 16:54:01.175598,Nano,31.4,60.17922766620528,6,35
51.51776123046875,15,1080,2024-02-16 16:54:01.257986,Nano,30.6,60.1791136971946,6,35
