delta,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
43.59006881713867,15,1080,2024-02-16 16:53:42.217351,Xavier,30.0,60.17558065786333,6,35
47.10221290588379,15,1080,2024-02-16 16:53:42.303430,Xavier,31.4,60.17558065786333,6,35
49.492597579956055,15,1080,2024-02-16 16:53:42.389160,Xavier,47.1,60.17427001424043,7,35
53.16042900085449,15,1080,2024-02-16 16:53:42.476550,Xavier,50.9,60.18885804760827,7,35
51.08141899108887,15,1080,2024-02-16 16:53:42.557805,Xavier,38.8,60.18640771387852,6,35
49.15761947631836,15,1080,2024-02-16 16:53:42.638989,Xavier,37.5,60.182076891472434,6,35
44.90375518798828,15,1080,2024-02-16 16:53:42.717304,Xavier,33.3,60.182076891472434,6,35
45.84455490112305,15,1080,2024-02-16 16:53:42.801401,Xavier,28.6,60.18498310124494,6,35
52.36411094665527,15,1080,2024-02-16 16:53:42.890489,Xavier,26.9,60.1845272252022,6,35
45.57442665100098,15,1080,2024-02-16 16:53:42.966589,Xavier,31.8,60.18407134915945,6,35
50.04072189331055,15,1080,2024-02-16 16:53:43.054149,Xavier,30.2,60.18407134915945,6,35
48.06089401245117,15,1080,2024-02-16 16:53:43.135794,Xavier,27.1,60.18315959707395,6,35
49.315452575683594,15,1080,2024-02-16 16:53:43.219869,Xavier,32.7,60.18270372103122,6,35
47.97935485839844,15,1080,2024-02-16 16:53:43.302474,Xavier,34.7,60.18224784498847,6,35
54.84890937805176,15,1080,2024-02-16 16:53:43.393830,Xavier,60.7,60.18743343497469,7,35
50.17209053039551,15,1080,2024-02-16 16:53:43.472408,Xavier,60.9,60.18703454343729,7,35
46.52214050292969,15,1080,2024-02-16 16:53:43.554207,Xavier,36.0,60.18390039564342,6,35
48.743247985839844,15,1080,2024-02-16 16:53:43.639372,Xavier,32.7,60.183330550589986,6,35
46.04840278625488,15,1080,2024-02-16 16:53:43.719591,Xavier,37.3,60.18287467454725,6,35
44.713497161865234,15,1080,2024-02-16 16:53:43.801647,Xavier,30.6,60.18749041948004,6,35
43.71929168701172,15,1080,2024-02-16 16:53:43.885329,Xavier,28.6,60.18464119421289,6,35
52.18148231506348,15,1080,2024-02-16 16:53:43.976220,Xavier,31.5,60.18464119421289,6,35
47.35159873962402,15,1080,2024-02-16 16:53:44.056902,Xavier,33.3,60.18464119421289,6,35
50.68254470825195,15,1080,2024-02-16 16:53:44.143266,Xavier,30.2,60.184413256191505,6,35
45.47619819641113,15,1080,2024-02-16 16:53:44.220856,Xavier,31.1,60.184413256191505,6,35
45.62735557556152,15,1080,2024-02-16 16:53:44.303751,Xavier,32.7,60.184413256191505,6,35
46.65422439575195,15,1080,2024-02-16 16:53:44.388072,Xavier,49.0,60.184413256191505,7,35
44.937849044799805,15,1080,2024-02-16 16:53:44.470414,Xavier,50.0,60.18344451960067,7,35
45.41158676147461,15,1080,2024-02-16 16:53:44.553288,Xavier,29.2,60.17814496060376,6,35
49.24798011779785,15,1080,2024-02-16 16:53:44.640467,Xavier,42.3,60.178372898625135,7,35
46.77844047546387,15,1080,2024-02-16 16:53:44.720666,Xavier,26.1,60.178030991593076,6,35
44.9070930480957,15,1080,2024-02-16 16:53:44.801299,Xavier,30.0,60.1778030535717,6,35
44.76451873779297,15,1080,2024-02-16 16:53:44.883735,Xavier,30.0,60.1778030535717,6,35
46.33975028991699,15,1080,2024-02-16 16:53:44.967925,Xavier,32.0,60.1778030535717,6,35
